ID,Tipo,SKU,"GTIN, UPC, EAN, or ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Brands,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2
28499,simple,1030181,,Adhesivo Mont Clavos 140g,1,0,visible,,"Adhesivo Mont Clavos 140g. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,58.19,FERRETERÍA > Ferretería general,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_1030181.jpg,,,,,,,,,0,,,,,,,,,
28500,simple,102281,,"Adhesivo de Montaje Adiós Clavos, 140 G, Truper",1,0,visible,,"Adhesivo de Montaje Adiós Clavos, 140 G, Truper. Herramienta y material de ferretería de alta calidad, fabricado para garantizar máxima durabilidad y resistencia en proyectos exigentes y profesionales.",,,taxable,,1,,,0,0,,,,,1,,,56.03,FERRETERIA,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_102281.jpg,,,,,,,,,0,,,,,,,,,
28501,simple,AISL0024,,Aislador 13pd,1,0,visible,,"Aislador 13pd. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,434.63,MATERIAL ELÉCTRICO > Canalización,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_AISL0024.jpg,,,,,,,,,0,,,,,,,,,
28502,simple,AIMA0001,,"Aislador Manzana Epoxico 3/8"" 600v Tipo Barril",1,0,visible,,"Aislador Manzana Epoxico 3/8"" 600v Tipo Barril. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,122.85,MATERIAL ELÉCTRICO > Canalización,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_AIMA0001.jpg,,,,,,,,,0,,,,,,,,,
28503,simple,ARM0001,,Alambre Armoflex 2x14 + Tierra(76.2m),1,0,visible,,"Alambre Armoflex 2x14 + Tierra(76.2m). Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,78.92,MATERIAL ELÉCTRICO > Cableado,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ARM0001.jpg,,,,,,,,,0,,,,,,,,,
28504,simple,HC01,,Angulo Unicanal,1,0,visible,,"Angulo Unicanal. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,32.57,MATERIAL ELÉCTRICO > Canalización,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_HC01.png,,,,,,,,,0,,,,,,,,,
28505,simple,LEVI0031,,"Apagador Decora Doble 15a, 120/277v 5634w",1,0,visible,,"Apagador Decora Doble 15a, 120/277v 5634w. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,234.27,MATERIAL ELÉCTRICO > Instalación,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_LEVI0031.jpg,,,,,,,,,0,,Marca,LEVITON,1,1,,,,
28506,simple,LEVI0028,,"Apagador Decora Sencillo 15a, 5601-2w",1,0,visible,,"Apagador Decora Sencillo 15a, 5601-2w. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,63.49,MATERIAL ELÉCTRICO > Instalación,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_LEVI0028.jpg,,,,,,,,,0,,,,,,,,,
28507,simple,LEVI0030,,"Apagador Decora Sencillo 15a, 560302w",1,0,visible,,"Apagador Decora Sencillo 15a, 560302w. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,77.05,MATERIAL ELÉCTRICO > Instalación,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_LEVI0030.jpg,,,,,,,,,0,,,,,,,,,
28508,simple,ILV0005,,Apagador Doble Brushed Metal Negro,1,0,visible,,"Apagador Doble Brushed Metal Negro. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,99.0,MATERIAL ELÉCTRICO > Instalación,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ILV0005.jpg,,,,,,,,,0,,,,,,,,,
28509,simple,ILV0002,,Apagador Doble Policarbonato Metal Blanco,1,0,visible,,"Apagador Doble Policarbonato Metal Blanco. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,83.25,MATERIAL ELÉCTRICO > Instalación,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ILV0002.jpg,,,,,,,,,0,,,,,,,,,
28510,simple,LEVI0029,,Apagador Sencillo 1p 15a 120v Blanco 14512w,1,0,visible,,"Apagador Sencillo 1p 15a 120v Blanco 14512w. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,32.88,MATERIAL ELÉCTRICO > Instalación,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_LEVI0029.jpg,,,,,,,,,0,,,,,,,,,
28511,simple,ILV0004,,Apagador Sencillo Brushed Metal Negro,1,0,visible,,"Apagador Sencillo Brushed Metal Negro. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,78.75,MATERIAL ELÉCTRICO > Instalación,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ILV0004.jpg,,,,,,,,,0,,,,,,,,,
28512,simple,ILV0001,,Apagador Sencillo Policarbonato Metal Blanco,1,0,visible,,"Apagador Sencillo Policarbonato Metal Blanco. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,62.25,MATERIAL ELÉCTRICO > Instalación,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ILV0001.jpg,,,,,,,,,0,,,,,,,,,
28513,simple,1451ICP,,Apagador Tl 15a 120v Leviton,1,0,visible,,"Apagador Tl 15a 120v Leviton. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,42.35,MATERIAL ELÉCTRICO > Instalación,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_1451ICP.png,,,,,,,,,0,,,,,,,,,
28514,simple,ILV0006,,Apagador Triple Brushed Metal Negro,1,0,visible,,"Apagador Triple Brushed Metal Negro. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,120.75,MATERIAL ELÉCTRICO > Instalación,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ILV0006.jpg,,,,,,,,,0,,,,,,,,,
28515,simple,ILV0003,,Apagador Triple Policarbonato Metal Blanco,1,0,visible,,"Apagador Triple Policarbonato Metal Blanco. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,105.0,MATERIAL ELÉCTRICO > Instalación,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ILV0003.jpg,,,,,,,,,0,,,,,,,,,
28516,simple,AISL0001,,Apartarrayo Tipo Riser Pole 12 Kv,1,0,visible,,"Apartarrayo Tipo Riser Pole 12 Kv. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,1401.12,MATERIAL ELÉCTRICO > Control y protección,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_AISL0001.jpg,,,,,,,,,0,,,,,,,,,
28517,simple,ARAC0005,,"Arandela Acero Inoxidable Plana 1/2""",1,0,visible,,"Arandela Acero Inoxidable Plana 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,3.68,FERRETERÍA > Ferretería general,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ARAC0005.jpg,,,,,,,,,0,,,,,,,,,
28518,simple,ARAC0006,,Arandela Acero Inoxidable Presion - 1/2 pulg,1,0,visible,,"Arandela Acero Inoxidable Presion 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,2.68,FERRETERÍA > Ferretería general,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,1/2 pulg,1,1,,,,
28519,simple,ARAC0007,,Arandela Acero Inoxidable Presion - 1/4 pulg,1,0,visible,,"Arandela Acero Inoxidable Presion 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,3.65,FERRETERÍA > Ferretería general,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,1/4 pulg,1,1,,,,
28520,simple,ARAC0008,,Arandela Acero Inoxidable Presion - 3/8 pulg,1,0,visible,,"Arandela Acero Inoxidable Presion 3/8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,3.65,FERRETERÍA > Ferretería general,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,3/8 pulg,1,1,,,,
28521,simple,ARAC0009,,Arandela Acero Inoxidable Presion - 5/8 pulg,1,0,visible,,"Arandela Acero Inoxidable Presion 5/8"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,3.29,FERRETERÍA > Ferretería general,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,5/8 pulg,1,1,,,,
28522,simple,ARAN0015,,Arandela Cuadrada de - 1/2 pulg,1,0,visible,,"Arandela Cuadrada de 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,18.0,FERRETERÍA > Ferretería general,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,1/2 pulg,1,1,,,,
28523,simple,ARAN0016,,Arandela Cuadrada de - 3/4 pulg,1,0,visible,,"Arandela Cuadrada de 3/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,24.0,FERRETERÍA > Ferretería general,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,3/4 pulg,1,1,,,,
28524,simple,ARAN0002,,Arandela Galv Plana - 1/4 pulg,1,0,visible,,"Arandela Galv Plana 1/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,0.18,FERRETERÍA > Ferretería general,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,1/4 pulg,1,1,,,,
28525,simple,ARAN0004,,Arandela Galv Plana - 3/8 pulg,1,0,visible,,"Arandela Galv Plana 3/8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,0.38,FERRETERÍA > Ferretería general,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,3/8 pulg,1,1,,,,
28526,simple,ARAN0005,,Arandela Galv Plana - 1/2 pulg,1,0,visible,,"Arandela Galv Plana 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,1.46,FERRETERÍA > Ferretería general,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,1/2 pulg,1,1,,,,
28527,simple,ARAN0007,,Arandela Galv Plana - 3/4 pulg,1,0,visible,,"Arandela Galv Plana 3/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,4.11,FERRETERÍA > Ferretería general,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,3/4 pulg,1,1,,,,
28528,simple,ARBR0003,,Arandela Plana Bronce Al Silicio - 1/4 pulg,1,0,visible,,"Arandela Plana Bronce Al Silicio 1/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,8.24,FERRETERÍA > Ferretería general,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,1/4 pulg,1,1,,,,
28529,simple,ARBR0005,,Arandela Plana Bronce Al Silicio - 3/8 pulg,1,0,visible,,"Arandela Plana Bronce Al Silicio 3/8"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,16.29,FERRETERÍA > Ferretería general,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,3/8 pulg,1,1,,,,
28530,simple,ARBR0010,,Arandela Plana Bronce Al Silicio - 1/2 pulg,1,0,visible,,"Arandela Plana Bronce Al Silicio 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,28.4,FERRETERÍA > Ferretería general,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,1/2 pulg,1,1,,,,
28531,simple,ARBR0006,,Arandela Preion Br Al Silicio 3/8,1,0,visible,,"Arandela Preion Br Al Silicio 3/8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,5.9,FERRETERÍA > Ferretería general,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ARBR0006.png,,,,,,,,,0,,,,,,,,,
28532,simple,ARAN0001,,Arandela Presion 1/4,1,0,visible,,"Arandela Presion 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,0.18,FERRETERÍA > Ferretería general,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ARAN0001.jpg,,,,,,,,,0,,,,,,,,,
28533,simple,ARBR0004,,"Arandela Presion Br Al Silicio 1/4""",1,0,visible,,"Arandela Presion Br Al Silicio 1/4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,3.62,FERRETERÍA > Ferretería general,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ARBR0004.png,,,,,,,,,0,,,,,,,,,
28534,simple,ARBR0011,,"Arandela Presion Bronce Al Silicio 1/2""",1,0,visible,,"Arandela Presion Bronce Al Silicio 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,12.09,FERRETERÍA > Ferretería general,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ARBR0011.jpg,,,,,,,,,0,,,,,,,,,
28535,simple,ARAN0006,,Arandela de Presion 1/2,1,0,visible,,"Arandela de Presion 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,3.75,FERRETERÍA > Ferretería general,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ARAN0006.png,,,,,,,,,0,,,,,,,,,
28536,simple,10234,,"Arco 12"" Profesional Tubular de Acero para Segueta, Truper",1,0,visible,,"Arco 12"" Profesional Tubular de Acero para Segueta, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,168.1,FERRETERÍA > Accesorios,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_10234.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ATT-12_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ATT-12_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ATT-12_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ATT-12_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ATT-12_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ATT-12_FC2.jpg",,,,,,,,,0,,,,,,,,,
28537,simple,WEG0008,,Arrancador Trifásico 5 HP 220v 11-17A,1,0,visible,,"Arranc 3f 5hp 220v 11-17amp 10046370. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,1358.26,MATERIAL ELÉCTRICO > Control y protección,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0008.jpg,,,,,,,,,0,,,,,,,,,
28538,simple,WEG0009,,Arrancador Trifásico 7.5 HP 220v 15-23A,1,0,visible,,"Arranc 3f 7.5hp 220v 15-23amp 10045781. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,2199.75,MATERIAL ELÉCTRICO > Control y protección,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0009.jpg,,,,,,,,,0,,,,,,,,,
28539,simple,WEG0006,,Arrancador Trifásico 3 HP 220v 7-10A,1,0,visible,,"Arranc 3f 3hp 220v 7-10amp 10046369. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,1851.75,MATERIAL ELÉCTRICO > Control y protección,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0006.png,,,,,,,,,0,,,,,,,,,
28540,simple,WEG0007,,Arrancador Trifásico 4 HP 220v 8-12.5A,1,0,visible,,"Arranc 3f 4hp 220v 8-12.5amp 10410257. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,1966.5,MATERIAL ELÉCTRICO > Control y protección,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0007.png,,,,,,,,,0,,,,,,,,,
28541,simple,WEG0028,,Arrancador Trifásico 10 HP 440v 10-15A,1,0,visible,,"Arranc 3f 10hp 440v 10-15amp 10186086. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,1531.1,MATERIAL ELÉCTRICO > Control y protección,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0028.jpg,,,,,,,,,0,,,,,,,,,
28542,simple,WEG0029,,Arrancador Trifásico 15 HP 440v 15-23A,1,0,visible,,"Arranc 3f 15hp 440v 15-23amp 10072623. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,2193.75,MATERIAL ELÉCTRICO > Control y protección,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0029.jpg,,,,,,,,,0,,,,,,,,,
28543,simple,WEG0025,,Arrancador Trifásico 3 HP 440v 4-6.3A,1,0,visible,,"Arranc 3f 3hp 440v 4-6.3amp 10072619. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,1851.75,MATERIAL ELÉCTRICO > Control y protección,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0025.png,,,,,,,,,0,,,,,,,,,
28544,simple,WEG0027,,Arrancador Trifásico 7.5 HP 440v 8-12.5A,1,0,visible,,"Arranc 3f 7.5hp 440v 8-12.5amp 10072621. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,2100.0,MATERIAL ELÉCTRICO > Control y protección,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0027.jpg,,,,,,,,,0,,,,,,,,,
28545,simple,WEG0022,,Arrancador Trifásico 0.75 HP 440v 1.2-1.8A,1,0,visible,,"Arranc 3f .75hp 440v 1.2-1.8amp 10072616. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,1881.75,MATERIAL ELÉCTRICO > Control y protección,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0022.jpg,,,,,,,,,0,,,,,,,,,
28546,simple,WEG0003,,Arrancador Trifásico .75-1 HP 220v 2.8-4A,1,0,visible,,"Arranc 3f .75-1hp 220v 2.8-4amp 10046366. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,1417.5,MATERIAL ELÉCTRICO > Control y protección,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_WEG0003.jpg,,,,,,,,,0,,Marca,WEG,1,1,,,,
